GFA_ID,Name,SMILES,Gal-1 Kd operator,Gal-1 Kd value (μM),Gal-3 Kd operator,Gal-3 Kd value (μM),Source,Name in source,Source type,Citation,Mono/Disaccharide,Possible X-bond,Series,Molecular weight,Polar SA,HB acceptors,HB donors,Rotatable bonds
GFA_804,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@H](O3)Sc(cc4)cc(c45)scn5,=,0.32,=,0.083,Zetterberg 2021 WO2021001528A1,97,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,512.031,197.19,8,2,6
GFA_805,,n1c(O)scc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@H](O3)Sc(cc4)cc(c45)scn5,=,6.5,=,0.064,Zetterberg 2021 WO2021001528A1,98,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,493.586,217.42,9,3,6
GFA_806,,Nc(n1)scc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@H](O3)Sc(cc4)cc(c45)scn5,=,7.5,=,0.18,Zetterberg 2021 WO2021001528A1,99,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,492.601,223.21,8,3,6
GFA_807,,n1csc(c12)cc(c(C#N)c2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.18,=,0.032,Zetterberg 2021 WO2021001528A1,100,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,537.041,220.98,9,2,6
GFA_808,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@H](O3)Sc(c4)cnc(c45)ncs5,=,0.4,=,0.11,Zetterberg 2021 WO2021001528A1,101,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,513.019,210.08,9,2,6
GFA_809,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@H](O3)Sc(cnc4)cc4SC,=,0.42,=,0.19,Zetterberg 2021 WO2021001528A1,102,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,502.036,194.25,8,2,7
GFA_810,,FC(F)(F)Sc1cc(cnc1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4nc(Cl)cs4,=,1,=,0.33,Zetterberg 2021 WO2021001528A1,103,Patent,WO2021001528A1,Monosaccharide,No,Alpha-thiogalactosides,556.007,194.25,8,2,8
GFA_811,,CNC(=O)c1c(cc(Br)cc1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.057,=,0.16,Zetterberg 2021 WO2022136307A1,1,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,573.862,161.85,8,3,7
GFA_812,,c1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.085,=,0.13,Zetterberg 2021 WO2022136307A1,2,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,541.819,156.54,8,2,6
GFA_813,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.13,=,0.12,Zetterberg 2021 WO2022136307A1,3,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,542.807,169.43,9,2,6
GFA_814,,Fc1ccn(n1)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cnc4,=,1.7,=,0.36,Zetterberg 2021 WO2022136307A1,4,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,442.859,156.64,8,3,5
GFA_815,,Clc1ccn(n1)-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc4cc(Cl)cnc4,=,0.5,=,0.31,Zetterberg 2021 WO2022136307A1,5,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,459.314,156.64,8,3,5
GFA_816,,n1cc(Cl)cc(c1C(F)(F)F)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.2,=,0.27,Zetterberg 2021 WO2022136307A1,6,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,541.339,145.64,8,2,7
GFA_817,,n1cc(Br)cc(c1C(F)(F)F)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.15,=,0.21,Zetterberg 2021 WO2022136307A1,7,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,585.795,145.64,8,2,7
GFA_818,,FC(F)(F)c1c(Cl)cc(cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.36,=,0.54,Zetterberg 2021 WO2022136307A1,8,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,541.339,145.64,8,2,7
GFA_819,,FC(F)(F)c1c(Br)cc(cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.21,=,0.39,Zetterberg 2021 WO2022136307A1,9,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,585.795,145.64,8,2,7
GFA_820,,CN(C)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.054,=,0.073,Zetterberg 2021 WO2022136307A1,10,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,588.876,165.95,9,2,7
GFA_821,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(c4)ncc4Cl,=,0.52,=,0.42,Zetterberg 2021 WO2022136307A1,11,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,542.807,169.43,9,2,6
GFA_822,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4F,=,0.18,=,0.16,Zetterberg 2021 WO2022136307A1,12,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,526.352,169.43,9,2,6
GFA_823,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(c4)ncc4F,=,0.18,=,1.7,Zetterberg 2021 WO2022136307A1,13,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,526.352,169.43,9,2,6
GFA_824,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4C,=,0.18,=,1.4,Zetterberg 2021 WO2022136307A1,14,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,522.389,169.43,9,2,6
GFA_825,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n4nccc4C,=,0.89,=,4.3,Zetterberg 2021 WO2022136307A1,15,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,522.389,169.43,9,2,6
GFA_826,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n4nc(Cl)cc4C,=,0.35,=,0.4,Zetterberg 2021 WO2022136307A1,16,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,556.834,169.43,9,2,6
GFA_827,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)c(Cl)cc4C(F)(F)F,=,2,=,0.56,Zetterberg 2021 WO2022136307A1,17,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,610.805,169.43,9,2,7
GFA_828,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(c4)nc(Cl)c4C,=,0.35,=,0.041,Zetterberg 2021 WO2022136307A1,18,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,556.834,169.43,9,2,6
GFA_829,,CC(C)N(CC)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.11,=,0.092,Zetterberg 2021 WO2022136307A1,19,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,630.957,165.95,9,2,9
GFA_830,,CC(C)CN(CC(C)C)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.36,=,0.36,Zetterberg 2021 WO2022136307A1,20,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,673.039,165.95,9,2,11
GFA_831,,C1CC1CN(CC)C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.1,=,0.1,Zetterberg 2021 WO2022136307A1,21,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,642.969,165.95,9,2,10
GFA_832,,CC(F)(C)CN(C)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.098,=,0.076,Zetterberg 2021 WO2022136307A1,22,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,648.948,165.95,9,2,9
GFA_833,,CC(C)(C)N(CC)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.087,=,0.072,Zetterberg 2021 WO2022136307A1,23,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,644.985,165.95,9,2,9
GFA_834,,C1CC1CN(CC2CC2)C(=O)c3c(cc(Br)cn3)S[C@@H](O4)[C@H](OC)[C@H]([C@@H](O)[C@H]4CO)n(nn5)cc5-n(n6)ccc6Cl,=,0.12,=,0.083,Zetterberg 2021 WO2022136307A1,24,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,669.007,165.95,9,2,11
GFA_835,,C1CCC1CN(CC)C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.14,=,0.075,Zetterberg 2021 WO2022136307A1,25,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,656.996,165.95,9,2,10
GFA_836,,C1CCC1CN(C(C)C)C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.16,=,0.11,Zetterberg 2021 WO2022136307A1,26,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,671.023,165.95,9,2,10
GFA_837,,C1CCC1CN(CC2CCC2)C(=O)c3c(cc(Br)cn3)S[C@@H](O4)[C@H](OC)[C@H]([C@@H](O)[C@H]4CO)n(nn5)cc5-n(n6)ccc6Cl,=,0.38,=,0.26,Zetterberg 2021 WO2022136307A1,27,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,697.061,165.95,9,2,11
GFA_838,,C1CCCN1C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.069,=,0.052,Zetterberg 2021 WO2022136307A1,28,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.914,165.95,9,2,7
GFA_839,,FC(F)(F)CN(CC)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.1,=,0.06,Zetterberg 2021 WO2022136307A1,29,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,670.902,165.95,9,2,10
GFA_840,,CC(F)(C)CN(CC)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.14,=,0.062,Zetterberg 2021 WO2022136307A1,30,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,662.975,165.95,9,2,10
GFA_841,,C1CC1CN(C(C)C)C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.072,=,0.06,Zetterberg 2021 WO2022136307A1,31,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,656.996,165.95,9,2,10
GFA_842,,CC(C)CN(C(C)C)C(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.11,=,0.063,Zetterberg 2021 WO2022136307A1,32,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,659.012,165.95,9,2,10
GFA_843,,C1CC1CN(OC)C(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.074,=,0.068,Zetterberg 2021 WO2022136307A1,33,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,644.941,175.18,10,2,10
GFA_844,,CNC(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.063,=,0.14,Zetterberg 2021 WO2022136307A1,34,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,574.849,174.74,9,3,7
GFA_845,,CCNC(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.063,=,0.14,Zetterberg 2021 WO2022136307A1,35,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,588.876,174.74,9,3,8
GFA_846,,CCCCNC(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.11,=,0.14,Zetterberg 2021 WO2022136307A1,36,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,616.93,174.74,9,3,10
GFA_847,,CC(C)CNC(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.092,=,0.11,Zetterberg 2021 WO2022136307A1,37,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,616.93,174.74,9,3,9
GFA_848,,FCCNC(=O)c1c(cc(Br)cn1)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(n4)ccc4Cl,=,0.08,=,0.18,Zetterberg 2021 WO2022136307A1,38,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,606.867,174.74,9,3,9
GFA_849,,C1C(C2)CC12NC(=O)c3c(cc(Br)cn3)S[C@@H](O4)[C@H](OC)[C@H]([C@@H](O)[C@H]4CO)n(nn5)cc5-n(n6)ccc6Cl,=,0.064,=,0.18,Zetterberg 2021 WO2022136307A1,39,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,626.926,174.74,9,3,8
GFA_850,,C1CCC1NC(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.082,=,0.16,Zetterberg 2021 WO2022136307A1,40,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,614.914,174.74,9,3,8
GFA_851,,C1CC1NC(=O)c2c(cc(Br)cn2)S[C@@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.073,=,0.16,Zetterberg 2021 WO2022136307A1,41,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,600.887,174.74,9,3,8
GFA_852,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(c4)nc(Cl)c4Cl,=,0.29,=,0.03,Zetterberg 2021 WO2022136307A1,42,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,577.252,169.43,9,2,6
GFA_853,,n1cc(Br)cc(c1C#N)S[C@@H](O2)[C@H](OC)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-n(c4)nc(Cl)c4F,=,0.27,=,0.14,Zetterberg 2021 WO2022136307A1,43,Patent,WO2022136307A1,Monosaccharide,Yes,Alpha-thiogalactosides,560.797,169.43,9,2,6
GFA_854,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.036,=,0.45,Zetterberg 2021 WO2022136365A1,1,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,591.4,148.58,8,2,7
GFA_855,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nccs5,=,0.17,=,7.56,Zetterberg 2021 WO2022136365A1,2,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,556.955,148.58,8,2,7
GFA_856,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c(s5)ncc5C,=,0.47,=,0.44,Zetterberg 2021 WO2022136365A1,3,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,570.982,148.58,8,2,7
GFA_857,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c(n5)scc5C,=,0.26,=,3.26,Zetterberg 2021 WO2022136365A1,4,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,570.982,148.58,8,2,7
GFA_858,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nccs5,=,0.21,=,4.83,Zetterberg 2021 WO2022136365A1,5,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,542.928,159.58,8,3,6
GFA_859,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5csc(n5)N,=,0.12,=,10.8,Zetterberg 2021 WO2022136365A1,6,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,557.942,185.6,8,4,6
GFA_860,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5csc(n5)O,=,0.029,=,5.83,Zetterberg 2021 WO2022136365A1,7,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,558.927,179.81,9,4,6
GFA_861,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-n(n5)ccc5Cl,=,0.27,=,0.88,Zetterberg 2021 WO2022136365A1,8,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,560.323,136.27,8,3,6
GFA_862,,c1cc(Cl)cc(c1C(F)(F)F)-n(n2)c(cc2C)[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.037,=,0.37,Zetterberg 2021 WO2022136365A1,9,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,591.4,159.58,8,3,6
GFA_863,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5ncc(s5)Cl,=,0.043,=,0.33,Zetterberg 2021 WO2022136365A1,10,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,577.373,159.58,8,3,6
GFA_864,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.048,=,0.43,Zetterberg 2021 WO2022136365A1,11,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,577.373,159.58,8,3,6
GFA_865,,c1cc(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5ncc(s5)Cl,=,0.024,=,0.39,Zetterberg 2021 WO2022136365A1,12,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,591.4,148.58,8,2,7
GFA_866,,c1cc(Cl)cc(c1C(F)(F)F)-n(n2)c(cc2C)[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.036,=,0.29,Zetterberg 2021 WO2022136365A1,13,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,605.427,148.58,8,2,7
GFA_867,,c1cc(Cl)cc(c1C(F)(F)F)-n(n2)c(cc2C)[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nccs5,=,0.15,=,5.2,Zetterberg 2021 WO2022136365A1,14,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,570.982,148.58,8,2,7
GFA_868,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@@H](O3)c(cc4C)n(n4)-c(cc5)cc(c56)sc(n6)C,=,0.067,=,2,Zetterberg 2021 WO2022136365A1,15,Patent,WO2022136365A1,Monosaccharide,No,(Het)aryl-C-galactosides,574.084,189.71,9,2,6
GFA_869,,s1cc(Cl)nc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](OC)[C@@H](O3)c4ccnn4-c(cc5)cc(c56)sc(n6)C,=,0.038,=,1.5,Zetterberg 2021 WO2022136365A1,16,Patent,WO2022136365A1,Monosaccharide,No,(Het)aryl-C-galactosides,560.057,189.71,9,2,6
GFA_870,,CCOC(=O)c1cc(n(n1)-c(c2C(F)(F)F)cc(Cl)cc2)[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.24,=,0.88,Zetterberg 2021 WO2022136365A1,17,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,663.464,174.88,10,2,10
GFA_871,,c1cc(Cl)cc(c1C(F)(F)F)-n(n2)c(cc2C(=O)O)[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.42,=,0.32,Zetterberg 2021 WO2022136365A1,18,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,635.41,185.88,8,2,8
GFA_872,,c1cc(Br)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.043,=,0.28,Zetterberg 2021 WO2022136365A1,19,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,621.829,159.58,8,3,6
GFA_873,,c1cc(Br)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.031,=,0.41,Zetterberg 2021 WO2022136365A1,20,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,635.856,148.58,8,2,7
GFA_874,,c1c(Cl)c(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.035,=,1.1,Zetterberg 2021 WO2022136365A1,21,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,625.845,148.58,8,2,7
GFA_875,,c1c(F)c(Cl)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.043,=,0.85,Zetterberg 2021 WO2022136365A1,22,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,609.39,148.58,8,2,7
GFA_876,,c1c(F)c(Br)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.024,=,0.29,Zetterberg 2021 WO2022136365A1,23,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,653.846,148.58,8,2,7
GFA_877,,c1c(F)c(Br)cc(c1C(F)(F)F)-n2nccc2[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.036,=,0.2,Zetterberg 2021 WO2022136365A1,24,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,639.819,159.58,8,3,6
GFA_878,,c1cc(Cl)cc(c1C(F)(F)F)-n2nc(Cl)cc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.04,=,0.18,Zetterberg 2021 WO2022136365A1,25,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,625.845,148.58,8,2,7
GFA_879,,c1cc(Cl)cc(c1C(F)(F)F)-n2nc(Br)cc2[C@H](O3)[C@H](OC)[C@H]([C@@H](O)[C@H]3CO)n(nn4)cc4-c5nc(Cl)cs5,=,0.066,=,0.75,Zetterberg 2021 WO2022136365A1,26,Patent,WO2022136365A1,Monosaccharide,Yes,(Het)aryl-C-galactosides,670.301,148.58,8,2,7
